0,0.9526399970054626,0.946196973323822,0.1324775218963623,1.0,0.19797341525554657,0.9507582783699036,0.951275110244751,0.15326879918575287,1.0,0.19940555095672607
1,0.9842249751091003,0.9810377359390259,0.04770323634147644,1.0,0.1997869312763214,0.9604421854019165,0.9654334187507629,0.14088623225688934,1.0,0.19975237548351288
2,0.9901800155639648,0.9880663156509399,0.030597660690546036,1.0,0.19992010295391083,0.9709482789039612,0.971723735332489,0.11941444873809814,1.0,0.19962461292743683
3,0.9928749799728394,0.9912257194519043,0.023368937894701958,1.0,0.19992312788963318,0.9804037809371948,0.9836956262588501,0.10369382053613663,1.0,0.19992578029632568
4,0.9945499897003174,0.9933712482452393,0.018009232357144356,1.0,0.19996914267539978,0.9663804173469543,0.9727858304977417,0.1706516146659851,1.0,0.1997888684272766
5,0.9951649904251099,0.9943735003471375,0.015904728323221207,1.0,0.19997015595436096,0.9840124249458313,0.9867487549781799,0.09192585945129395,1.0,0.1998709887266159
6,0.9962850213050842,0.9955470561981201,0.012302289716899395,1.0,0.1999741792678833,0.9711310267448425,0.9767616391181946,0.15746474266052246,1.0,0.19985277950763702
7,0.9964849948883057,0.9959281086921692,0.012027443386614323,1.0,0.19998417794704437,0.9785309433937073,0.9832213521003723,0.13216020166873932,1.0,0.199898362159729
8,0.9972100257873535,0.9966591596603394,0.010009776800870895,1.0,0.19998419284820557,0.9806321859359741,0.9854247570037842,0.13435353338718414,1.0,0.19992578029632568
9,0.9995250105857849,0.9992144703865051,0.0018655395833775401,1.0,0.19999822974205017,0.9870272278785706,0.99080890417099,0.13614921271800995,1.0,0.19997140765190125
